Title,Source,Sentiment,Sentiment_Score
প্রবাসীদের ডাকযোগে ভোটে নিবন্ধনের আহ্বান যুক্তরাজ্য বিএনপির,https://bangla.bdnews24.com/,Positive,0.9123005270957947
সুপারনোভার ‘জন্মমুহূর্ত’ দেখলেন বিজ্ঞানীরা,https://bangla.bdnews24.com/,Positive,0.8146246075630188
মানুষের শ্বাস-প্রশ্বাসযোগ্য বাতাসে দূষণ ঘটায় তেলাপোকা: গবেষণা,https://bangla.bdnews24.com/,Negative,0.6213633418083191
বিশ্বের অর্ধেক মানুষ পাকস্থলী ক্যান্সারের ব্যাকটেরিয়া বহন করছে: গবেষণা,https://bangla.bdnews24.com/,Negative,0.9222090244293213
শনির চাঁদে থাকতে ‘এলিয়েনের আবাস’,https://bangla.bdnews24.com/,Negative,0.9597392082214355
পৃথিবীর আশপাশে ঘুরে বেড়াচ্ছে দীর্ঘস্থায়ী ‘অতিথি’,https://bangla.bdnews24.com/,Positive,0.6862763166427612
"জাবিতে রাত টার অনুষ্ঠান নয়, শব্দের মাত্রা ‘সহনীয়’",https://bangla.bdnews24.com/,Negative,0.9280917048454285
‘যৌন নিপীড়নের’ অভিযোগ: ঢাবি শিক্ষকের বিরুদ্ধে মানববন্ধন,https://bangla.bdnews24.com/,Negative,0.9870303273200989
অগ্রহায়ণের শুরুতে ডাকসুর ‘আদি নববর্ষ’ উৎসব,https://bangla.bdnews24.com/,Positive,0.7348068952560425
ছাত্রের ‘যৌন নিপীড়নের’ মামলায় ঢাবি শিক্ষক কারাগারে,https://bangla.bdnews24.com/,Negative,0.9872274398803711
শাবিতে শিক্ষক নিয়োগে ‘রাজনীতির’ অভিযোগ,https://bangla.bdnews24.com/,Negative,0.9592946767807007
ভোটের হাওয়ায় জুলাই সনদ টিকবে? সন্দিহান শাহদীন মালিক,https://bangla.bdnews24.com/,Negative,0.873024582862854
বাজেটেও স্বাস্থ্যের উন্নতি সম্ভব: ডা. আজাদ খান,https://bangla.bdnews24.com/,Positive,0.9666377305984497
শ্রমিকদের ন্যূনতম সুরক্ষা নিশ্চিত ছাড়া বৈষম্যহীন জাতি গঠন সম্ভব নয়: সুলতান উদ্দিন আহমেদ,https://bangla.bdnews24.com/,Positive,0.9222738146781921
"মেডিকেলে শেখায় রোগের চিকিৎসা, মানুষের চিকিৎসা নয়: ডা. আজাদ খান",https://bangla.bdnews24.com/,Positive,0.931220531463623
নির্বাচনের সক্রিয় ‘আন্ডারওয়ার্ল্ড’,https://bangla.thedailystar.net/,Negative,0.9484771490097046
"জলবায়ু অর্থায়ন দরকষাকষির বিষয় নয়, টিকে থাকার প্রশ্ন: ফরিদা আখতার",https://bangla.thedailystar.net/,Positive,0.9627301692962646
"পাবনায় শিশুর মরদেহ উদ্ধার, পুলিশের ধারণা কানের দুল ছিনিয়ে হত্যা",https://bangla.thedailystar.net/,Negative,0.9753467440605164
‘সুন্দরবন রক্ষায় এখনই জলবায়ু অর্থায়ন প্রয়োজন’,https://bangla.thedailystar.net/,Positive,0.8479809761047363
বিতর্কিত পুলিশ কর্মকর্তাকে নির্বাচনের দায়িত্ব না: আইজিপি,https://bangla.thedailystar.net/,Negative,0.7869071960449219
বান্দরবানে রোহিঙ্গা নাগরিক আটক,https://bangla.thedailystar.net/,Negative,0.9830170273780823
"বরিশালে শ্রমিক-শিক্ষার্থী সংঘর্ষে বাস ভাঙচুর, ঘণ্টা চলাচল বন্ধ",https://bangla.thedailystar.net/,Negative,0.9552623629570007
ঢাকা-ময়মনসিংহ মহাসড়কে যাত্রীবাহী বাসে আগুন,https://bangla.thedailystar.net/,Negative,0.838624894618988
বছরের পুরোনো মাছের জীবাশ্ম চবির জাদুঘরে,https://bangla.thedailystar.net/,Positive,0.9225627183914185
মাঠ হাসপাতালে গিলের খেলা শঙ্কা,https://bangla.thedailystar.net/,Negative,0.9560169577598572
আইপিএল নিলাম: দল টাকা খরচ পারবে,https://bangla.thedailystar.net/,Positive,0.9686344861984253
অস্ট্রেলিয়ান বংশোদ্ভূত তারকাকে বাংলাদেশে আসছে ভারত,https://bangla.thedailystar.net/,Negative,0.9736288785934448
ঢাকাই সিনেমার সোনালি যুগের কিংবদন্তি পরিচালক,https://bangla.thedailystar.net/,Positive,0.9945657253265381
ওটিটিতে জয়া শুভর সিনেমা,https://bangla.thedailystar.net/,Positive,0.9959742426872253
ধর্মেন্দ্রর মিথ্যা মৃত্যুর খবরে ক্ষোভ জানালেন স্ত্রী হেমা মেয়ে এশা,https://bangla.thedailystar.net/,Negative,0.952286422252655
আগুনের রাজনীতিতে হারে কেবল মানুষ,https://bangla.thedailystar.net/,Negative,0.7486653923988342
নদী পরিবেশ রক্ষায় রাজনৈতিক অঙ্গিকার জরুরি,https://bangla.thedailystar.net/,Positive,0.9731350541114807
"স্থানীয় নেতৃত্ব, বৈশ্বিক চ্যালেঞ্জ: জলবায়ু সহনশীলতার অগ্রযাত্রায় ইউনিয়ন পরিষদ",https://bangla.thedailystar.net/,Positive,0.9836879968643188
আইফোনে স্যাটেলাইট ফিচার আনার পরিকল্পনা অ্যাপলের,https://bangla.thedailystar.net/,Positive,0.9615600109100342
আবারও পেছাল বহুল প্রতীক্ষিত গেম ‘জিটিএ সিক্স’,https://bangla.thedailystar.net/,Negative,0.8239645957946777
পাঁচটি সেটিংস বদলালেই ফোন স্মার্ট,https://bangla.thedailystar.net/,Positive,0.9754716157913208
ভারতে আসছে ইলন মাস্কের স্টারলিংক,https://bangla.thedailystar.net/,Negative,0.8945293426513672
"কৃষি বিশ্ববিদ্যালয়গুলোতে গুচ্ছ ভর্তি পরীক্ষা জানুয়ারি, আবেদনের তারিখ ঘোষণা",https://bangla.thedailystar.net/,Positive,0.8197240233421326
ফরেনসিক সায়েন্স সাইবার সিকিউরিটি পোর্টসমাউথ বিশ্ববিদ্যালয়ের জাতীয় বিশ্ববিদ্যালয়,https://bangla.thedailystar.net/,Positive,0.9774966239929199
জবি ছাত্র সংসদ নির্বাচন ডিসেম্বর,https://bangla.thedailystar.net/,Positive,0.9735735654830933
"সরকারের ঋণ ,,,, টাকা ছাড়াল",https://bangla.thedailystar.net/,Negative,0.8570113778114319
সাবেক এমপিদের বিলাসবহুল গাড়ি পরিবহন পুলে হস্তান্তর,https://bangla.thedailystar.net/,Negative,0.8053855299949646
জুলাই গণঅভ্যুত্থানের বন্ধ কারখানাগুলো এখনো খোলেনি,https://bangla.thedailystar.net/,Negative,0.9376185536384583
রমজানের প্রয়োজনীয় পণ্য আমদানিতে এলসি মার্জিন শিথিল,https://bangla.thedailystar.net/,Positive,0.9563116431236267
থাকছে মেয়াদি মিউচুয়াল ফান্ড,https://bangla.thedailystar.net/,Positive,0.995577335357666
বাংলাদেশ ব্র্যান্ড ফোরামের তম কমিউনিকেশন সামিট অনুষ্ঠিত,https://bangla.thedailystar.net/,Positive,0.9821611642837524
শ্রম আইন সংশোধনকে কেন্দ্র বির্তক,https://bangla.thedailystar.net/,Negative,0.774887204170227
"আমদানি বিল পরিশোধ, রিজার্ভ কমে . বিলিয়ন ডলার",https://bangla.thedailystar.net/,Positive,0.7031770944595337
"লাইসেন্স পেল ‘সম্মিলিত ইসলামী ব্যাংক’, বরাদ্দ টাকা",https://bangla.thedailystar.net/,Positive,0.9244252443313599
"পুড়ে করবেন,",https://bangla.thedailystar.net/,Positive,0.7953129410743713
সহকর্মীর প্রেমে জড়ানো,https://bangla.thedailystar.net/,Positive,0.9884689450263977
টাক মাথায় খুশকি হয়?,https://bangla.thedailystar.net/,Negative,0.730582058429718
হারিয়ে শীতের পিঠাপুলির দিনগুলো,https://bangla.thedailystar.net/,Positive,0.7304491400718689
বাংলাদেশে নারী ক্রীড়াবিদরা নিরাপদ পরিবেশ পাবেন?,https://bangla.thedailystar.net/,Negative,0.8565812110900879
এলো নাক গলানোর পুরনো সংস্কৃতি?,https://bangla.thedailystar.net/,Negative,0.9102312326431274
চ্যাম্পিয়ন্স লিগে জায়ান্টদের লড়াই,https://bangla.thedailystar.net/,Positive,0.9861933588981628
তাবিথ আউয়ালের এক বছর: পথের দিশা পেল ফুটবল?,https://bangla.thedailystar.net/,Positive,0.7193090319633484
কাবরেরা বাংলাদেশের আদর্শ কোচ?,https://bangla.thedailystar.net/,Positive,0.9764115214347839
ঢাকার খাস পুকুর-জলাশয় সংস্কার,https://bangla.thedailystar.net/,Positive,0.8434154987335205
"জুড়ি নদীতে ফেলা বর্জ্য, হুমকিতে জীববৈচিত্র্য",https://bangla.thedailystar.net/,Negative,0.9387364387512207
"কর্ণফুলী নদীতে সংযুক্ত খাল দূষণ, পোশাক কারখানাকে জরিমানা",https://bangla.thedailystar.net/,Negative,0.9490793943405151
অস্ট্রেলিয়ায় শনাক্ত শিংযুক্ত প্রজাতির মৌমাছির নাম ‘লুসিফার’?,https://bangla.thedailystar.net/,Positive,0.9381133913993835
"জলবায়ু অর্থায়নেই ঋণফাঁদ, ‘উচ্চ ঝুঁকির’ তালিকায় বাংলাদেশ",https://bangla.thedailystar.net/,Negative,0.9193300604820251
শুকিয়ে বরেন্দ্র অঞ্চলের ধানখেত,https://bangla.thedailystar.net/,Positive,0.5161370635032654
‘পাহাড় কেটে ভবন হবে’,https://bangla.thedailystar.net/,Negative,0.958544909954071
টানা ঘণ্টা গ্যাস গাজীপুরের যেসব এলাকায়,https://bangla.thedailystar.net/,Positive,0.8988685607910156
‘আবার এসো দখিন হাওয়ায়’,https://bangla.thedailystar.net/,Positive,0.9952127933502197
প্রাণবন্ত লেখার জাদুকর হুমায়ূন আহমেদ,https://bangla.thedailystar.net/,Positive,0.9983128309249878
"‘হুমায়ুন ভাই বলতেন, সাবধানে চালাও, বাংলা সাহিত্যের বড় ক্ষতি হয়ে যাবে’",https://bangla.thedailystar.net/,Negative,0.922734797000885
‘ফ্লেশ’ উপন্যাসের বুকার পুরস্কার জিতলেন ডেভিড সোলোয়,https://bangla.thedailystar.net/,Positive,0.9810042977333069
হতাশায় আলোর কবি ফররুখ আহমদ,https://bangla.thedailystar.net/,Positive,0.8046045303344727
অধিকার প্রশ্নে সোচ্চার ইলা মিত্র,https://bangla.thedailystar.net/,Positive,0.9949187636375427
উপমহাদেশের রাজনীতিতে ট্র্যাজিক নায়ক সোহরাওয়ার্দী,https://bangla.thedailystar.net/,Negative,0.9037091732025146
‘যেকোনো শিল্পের স্রষ্টা সমস্যার মুখোমুখি হন’,https://bangla.thedailystar.net/,Negative,0.8742089867591858
প্রাণ ফিরছে সাদাপাথরে,https://bangla.thedailystar.net/,Positive,0.9818578958511353
লাল শাপলার সাতলা গ্রাম,https://bangla.thedailystar.net/,Positive,0.9757364392280579
করাতকলে জীবিকা,https://bangla.thedailystar.net/,Positive,0.9801545739173889
রাজশাহীতে অচল সিসিটিভি ক্যামেরা বাড়াচ্ছে নিরাপত্তা শঙ্কা,https://bangla.thedailystar.net/,Negative,0.8443214297294617
কারফিউ শিথিলের সময় ঢাকা,https://bangla.thedailystar.net/,Positive,0.9111828207969666
হাসনাতকে উপহার পাঠালের রুমিন ফারহানা,https://bangla.dhakatribune.com/,Positive,0.9578285813331604
যমুনায় তিন দলের প্রধান উপদেষ্টার জরুরি বৈঠক,https://bangla.dhakatribune.com/,Negative,0.9173242449760437
"চবিতে স্থানীয়দের শিক্ষার্থীদের সংঘর্ষ-ইটপাটকেল নিক্ষেপ, সহ-উপাচার্যসহ আহত",https://bangla.dhakatribune.com/,Negative,0.9648125171661377
"স্বরাষ্ট্র উপদেষ্টা: অন্তর্বর্তী সরকারের আমলে , সড়ক অবরোধ হয়েছে",https://bangla.dhakatribune.com/,Negative,0.8916798233985901
রাকসু কার্যালয়ে ছাত্রদলের নেতা-কর্মীদের তালা-ভাঙচুর,https://bangla.dhakatribune.com/,Negative,0.9139397740364075
ফোরজির সর্বনিম্ন গতি এমবিপিএস কার্যকর সেপ্টেম্বর,https://bangla.dhakatribune.com/,Negative,0.8843054175376892
গাজীপুরে পোশাক শ্রমিকসহ নারীর ঝুলন্ত মরদেহ উদ্ধার,https://bangla.dhakatribune.com/,Negative,0.9767980575561523
ভয়েস অব আমেরিকার সাংবাদিককে ছাঁটাই ট্রাম্প প্রশাসন,https://bangla.dhakatribune.com/,Negative,0.975538432598114
ডাকসু নির্বাচনে জিএস প্রার্থী ফরহাদের প্রার্থিতা চ্যালেঞ্জ রিট,https://bangla.dhakatribune.com/,Negative,0.9101200103759766
নুরুল হকের স্বাস্থ্যের খোঁজ নিলেন খালেদা জিয়া,https://bangla.dhakatribune.com/,Negative,0.9250447154045105
"চবি এলাকায় শিক্ষার্থী স্থানীয়দের সংঘর্ষে আহত , সেনা মোতা‌য়েন",https://bangla.dhakatribune.com/,Negative,0.9351625442504883
ধানমন্ডিতে ফ্যানের ঝুলছিল শিশু গৃহকর্মীর লাশ,https://bangla.dhakatribune.com/,Negative,0.9834008812904358
ঢাবিতে ‘সভ্যতা গঠনে ইসলামের ভূমিকা’ শীর্ষক আন্তর্জাতিক সেমিনার অনুষ্ঠিত,https://bangla.dhakatribune.com/,Positive,0.976473331451416
ঢাকাস্থ ইরান সাংস্কৃতিক কেন্দ্রে বইয়ের মোড়ক উন্মোচন,https://bangla.dhakatribune.com/,Positive,0.9883574843406677
ডিএমটিসিএল কর্মচারীদের স্বচ্ছ সার্ভিস রুল প্রণয়নের দাবি,https://bangla.dhakatribune.com/,Positive,0.9363332986831665
স্ত্রী হত্যা মামলায় স্বামী গ্রেপ্তার,https://bangla.dhakatribune.com/,Negative,0.9734232425689697
এআই চ্যাটবটকে যেসব তথ্য দিলে বিপদে পড়তে,https://bangla.dhakatribune.com/,Negative,0.7015427947044373
কৃষি বিশ্ববিদ্যালয়ের শিক্ষার্থীদের রেলপথ অবরোধ,https://bangla.dhakatribune.com/,Negative,0.8420896530151367
হাসনাতকে উপহার পাঠালের রুমিন ফারহানা,https://bangla.dhakatribune.com/,Positive,0.9578285813331604
"স্বরাষ্ট্র উপদেষ্টা: অন্তর্বর্তী সরকারের আমলে , সড়ক অবরোধ হয়েছে",https://bangla.dhakatribune.com/,Negative,0.8916798233985901
রাকসু কার্যালয়ে ছাত্রদলের নেতা-কর্মীদের তালা-ভাঙচুর,https://bangla.dhakatribune.com/,Negative,0.9139397740364075
"চবিতে স্থানীয়দের শিক্ষার্থীদের সংঘর্ষ-ইটপাটকেল নিক্ষেপ, সহ-উপাচার্যসহ আহত",https://bangla.dhakatribune.com/,Negative,0.9648125171661377
স্ত্রী হত্যা মামলায় স্বামী গ্রেপ্তার,https://bangla.dhakatribune.com/,Negative,0.9734232425689697
কৃষি বিশ্ববিদ্যালয়ের শিক্ষার্থীদের রেলপথ অবরোধ,https://bangla.dhakatribune.com/,Negative,0.8420896530151367
"স্বরাষ্ট্র উপদেষ্টা: অন্তর্বর্তী সরকারের আমলে , সড়ক অবরোধ হয়েছে",https://bangla.dhakatribune.com/,Negative,0.8916798233985901
রাকসু কার্যালয়ে ছাত্রদলের নেতা-কর্মীদের তালা-ভাঙচুর,https://bangla.dhakatribune.com/,Negative,0.9139397740364075
"চবিতে স্থানীয়দের শিক্ষার্থীদের সংঘর্ষ-ইটপাটকেল নিক্ষেপ, সহ-উপাচার্যসহ আহত",https://bangla.dhakatribune.com/,Negative,0.9648125171661377
থাই প্রধানমন্ত্রীর পদ পেতংতার্ন স্থায়ীভাবে বরখাস্ত,https://bangla.dhakatribune.com/,Negative,0.9168978929519653
"সিগারেটের আগুন দাবানল, সাইপ্রাসের বর্গকিলোমিটার বনাঞ্চল পুড়ে ছাই",https://bangla.dhakatribune.com/,Negative,0.9488656520843506
যুক্তরাষ্ট্রে কমছে বিদেশি শিক্ষার্থী সংবাদকর্মীদের ভিসার মেয়াদ,https://bangla.dhakatribune.com/,Positive,0.6371890902519226
গাজায় অনাহারে শিশুসহ মৃত্যু,https://bangla.dhakatribune.com/,Negative,0.9895882606506348
"যুক্তরাষ্ট্রে স্কুলে বন্দুক হামলায় শিশু নিহত, আহত",https://bangla.dhakatribune.com/,Negative,0.9728164672851562
হাসনাতকে উপহার পাঠালের রুমিন ফারহানা,https://bangla.dhakatribune.com/,Positive,0.9578285813331604
নুরুল হকের স্বাস্থ্যের খোঁজ নিলেন খালেদা জিয়া,https://bangla.dhakatribune.com/,Negative,0.9250447154045105
ঘণ্টার জাতীয় পার্টিকে নিষিদ্ধের দাবি গণ অধিকার পরিষদের,https://bangla.dhakatribune.com/,Negative,0.8801918029785156
জাতীয় পার্টির কেন্দ্রীয় কার্যালয়ে হামলা-ভাঙচুর,https://bangla.dhakatribune.com/,Negative,0.9045255780220032
"নুরুল হকের ওপর হামলার ঘটনায় তারেক রহমানের নিন্দা, তদন্তের আহ্বান",https://bangla.dhakatribune.com/,Negative,0.9388065934181213
থালাপতি বিজয়ের বিরুদ্ধে মামলা,https://bangla.dhakatribune.com/,Negative,0.8509159088134766
শাহরুখ-দীপিকার বিরুদ্ধে থানায় এজাহার,https://bangla.dhakatribune.com/,Negative,0.8984244465827942
‘ইত্যাদি’ ভোলার চরফ্যাশনে,https://bangla.dhakatribune.com/,Positive,0.8290053606033325
‘বিগ বস’-এর সবচেয়ে কম বয়সী তারকা অ্যাশনূর সম্পর্কে কতটা জানেন,https://bangla.dhakatribune.com/,Positive,0.7907688617706299
ভারতকে নিষেধাজ্ঞার কড়া হুঁশিয়ারি ফিফার,https://bangla.dhakatribune.com/,Negative,0.9121655225753784
"নেইমারকে ছাড়াই ব্রাজিলের দল ঘোষণা, বাদ পড়লেন ভিনিও",https://bangla.dhakatribune.com/,Negative,0.5565773844718933
টি-টোয়েন্টিতে নিজেকে উচ্চতায় গেলেন সাকিব,https://bangla.dhakatribune.com/,Positive,0.9395728707313538
নারী বিশ্বকাপের দল ঘোষণা বাংলাদেশের,https://bangla.dhakatribune.com/,Positive,0.9764993786811829
নাগালের বাইরে সবজির দাম,https://bangla.dhakatribune.com/,Negative,0.8319171071052551
আলুর সর্বনিম্ন দাম বেঁধে দিলো সরকার,https://bangla.dhakatribune.com/,Positive,0.778774619102478
গভর্নর: ‘নগদ’কে বেসরকারি খাতে ছেড়ে,https://bangla.dhakatribune.com/,Positive,0.9305548071861267
স্বর্ণের দামে আবারও পরিবর্তন,https://bangla.dhakatribune.com/,Positive,0.9365672469139099
"সানস্ক্রিনে আগ্রহ, পিছু টানছে দাম",https://bangla.dhakatribune.com/,Negative,0.8164595365524292
গ্রামীণ উৎসবের সোনালি হারিয়েই গেল?,https://bangla.dhakatribune.com/,Negative,0.9136334657669067
জেন জি বনাম মিলেনিয়াল লড়াইয়ে কারা এগিয়ে?,https://bangla.dhakatribune.com/,Positive,0.9439339637756348
"প্রাইজবন্ড যেখান কিনবেন-ভাঙাবেন, জেনে নিন প্রাইজবন্ডের সুবিধা-অসুবিধা",https://bangla.dhakatribune.com/,Positive,0.9381669759750366
এআই চ্যাটবটকে যেসব তথ্য দিলে বিপদে পড়তে,https://bangla.dhakatribune.com/,Negative,0.7015427947044373
চার্জে চলবে রিয়েলমির স্মার্টফোন,https://bangla.dhakatribune.com/,Positive,0.5946149826049805
ছেলেকে ‘আত্মহত্যায়’ সহায়তার অভিযোগে চ্যাটজিপির বিরুদ্ধে মামলা মা-বাবা,https://bangla.dhakatribune.com/,Negative,0.9857287406921387
হোয়াটসঅ্যাপে যুক্ত কল শিডিউল সেবা,https://bangla.dhakatribune.com/,Positive,0.9359673261642456
রাজনীতি দুর্নীতি: প্রবাসী সংগঠনগুলো হারাচ্ছে মূল লক্ষ্য?,https://bangla.dhakatribune.com/,Negative,0.8983070850372314
বাংলাদেশের সাংস্কৃতিক ফ্যাসিবাদ বিদায় নিয়েছে?,https://bangla.dhakatribune.com/,Negative,0.979692816734314
শুনে মুসলমান-হিন্দু পিছেতে হটায়…,https://bangla.dhakatribune.com/,Negative,0.9967082738876343
সংস্কৃতিবান সমাজ জুলাইয়ের সংকল্প,https://bangla.dhakatribune.com/,Positive,0.9964802861213684
ঈদে মিলাদুন্নবীর ছুটির তারিখ পরিবর্তন,https://bangla.dhakatribune.com/,Positive,0.927603542804718
ঈদে মিলাদুন্নবি সেপ্টেম্বর,https://bangla.dhakatribune.com/,Positive,0.9822876453399658
অনিদ্রার সমস্যা মুক্তি পেতে নারীরা,https://bangla.dhakatribune.com/,Negative,0.6017550230026245
কিডনি ভালো রাখতে সহায়ক যেসব পানীয়,https://bangla.dhakatribune.com/,Positive,0.9942787885665894
"এইচএসসিতে খাতা চ্যালেঞ্জে জিপিএ- পেলেন জন, ফেল পাস",https://www.banglanews24.com/,Negative,0.7902883887290955
"স্বৈরাচারী নই, মারধরের অভিযোগ পুরোপুরি মিথ্যা: জ্যোতি",https://www.banglanews24.com/,Positive,0.8972909450531006
বরিশালের নথুল্লাবাদ টার্মিনাল রুটে বাস চলাচল বন্ধ,https://www.banglanews24.com/,Positive,0.7073958516120911
"একশ মিটারের টাকার সেতু, আসছে টিও",https://www.banglanews24.com/,Positive,0.9519363641738892
"বাংলাদেশি লিবিয়া উপকূলে নৌকাডুবি, চারজনের মৃত্যু",https://www.banglanews24.com/,Negative,0.9869174957275391
ফেনীতে জুলাই শহীদ স্মৃতিস্তম্ভে আগুন দিল মাস্ক পরা দুর্বৃত্তরা,https://www.banglanews24.com/,Negative,0.9831708073616028
সিলেটে অ্যাম্বুলেন্স বাসে আগুন দিল দুর্বৃত্তরা,https://www.banglanews24.com/,Negative,0.9503864645957947
"কবে, ফরম্যাটে ফিরবে তত্ত্বাবধায়ক সরকার",https://www.banglanews24.com/,Positive,0.5493192672729492
"অ্যাপে সংগঠিত দুর্বৃত্তরা, থানায় নিরাপত্তা জোরদার",https://www.banglanews24.com/,Negative,0.7884100675582886
শেখ হাসিনার রায় ঘিরে মাঠে নামার চেষ্টায় কার্যক্রম নিষিদ্ধ আ.লীগ,https://www.banglanews24.com/,Negative,0.9755963683128357
প্রয়োজনের তুলনায় অপ্রতুল ক্যানসার চিকিৎসা,https://www.banglanews24.com/,Negative,0.8593555092811584
অংশগ্রহণে ‘ম কারকুমা কাপ গলফ টুর্নামেন্ট’,https://www.banglanews24.com/,Positive,0.9698067307472229
ভোটে ব্যাঘাত ঘটানোর শক্তি আ. লীগের,https://www.banglanews24.com/,Negative,0.9497283101081848
নির্বাচনেই দেশের ভবিষ্যৎ নির্ধারণ,https://www.banglanews24.com/,Positive,0.9934282898902893
টাকার বিনিময়ে বদলি লক্ষ্য দুর্নীতি,https://www.banglanews24.com/,Negative,0.976394772529602
মামুন হত্যাকাণ্ডের স্ত্রীর মামলা,https://www.banglanews24.com/,Negative,0.9515371918678284
"টাকার প্রভিশন ঘাটতি পূরণে ইসলামী ব্যাংকের লাগবে বছর, বলছেন বিশেষজ্ঞরা",https://www.tbsnews.net/bangla/,Positive,0.5958829522132874
"পীর, ক্রিকেটার গুপ্তচর: পাকিস্তানের ক্ষমতার লড়াইয়ের 'গেম অভ থ্রোনস'",https://www.tbsnews.net/bangla/,Negative,0.972924530506134
"চট্টগ্রামে অবৈধ সিগারেটের বাণিজ্য: বছরে , টাকার রাজস্ব ক্ষতি",https://www.tbsnews.net/bangla/,Negative,0.9416395425796509
যুক্তরাজ্যে স্থায়ীভাবে বসবাসের অনুমতির পেতে শরণার্থীদের বছর অপেক্ষা,https://www.tbsnews.net/bangla/,Negative,0.8891504406929016
বিবিসির বিরুদ্ধে মামলার হুমকি বিশ্বের সবচেয়ে প্রভাবশালী ব্যক্তির; এরপর কী?,https://www.tbsnews.net/bangla/,Negative,0.9149429798126221
সিলেটে গভীর রাতে দাঁড়িয়ে অ্যাম্বুলেন্স বাসে আগুন,https://www.tbsnews.net/bangla/,Negative,0.9406460523605347
"'ভেনেজুয়েলা মোটামুটি সিদ্ধান্ত ফেলেছি, এখনই বলব না': ট্রাম্প",https://www.tbsnews.net/bangla/,Negative,0.8439851999282837
তাইওয়ান ইস্যুকে কেন্দ্র নাগরিকদের জাপানে ভ্রমণ আহ্বান চীনের,https://www.tbsnews.net/bangla/,Positive,0.5918560028076172
"মেক্সিকোয় মেয়রকে জনসমক্ষে হত্যা; জেন-জি’র সহিংসতাবিরোধী বিক্ষোভে আহত শতাধিক, গ্রেপ্তার",https://www.tbsnews.net/bangla/,Negative,0.9811127185821533
রাজধানীর ইস্কাটনে ককটেল বিস্ফোরণে আহত,https://www.tbsnews.net/bangla/,Negative,0.9362856149673462
"মাদারীপুরে গাছ ফেলে ঢাকা-বরিশাল মহাসড়ক অবরোধ আ. লীগের নেতা-কর্মীদের, ঘণ্টা চলাচল বন্ধ",https://www.tbsnews.net/bangla/,Negative,0.9679169654846191
দাবি পূরণের আশ্বাসে বিচারকদের কলম বিরতি কর্মসূচি প্রত্যাহার,https://www.tbsnews.net/bangla/,Positive,0.7072146534919739
"‘তুমি গেছ, আছ’ নিয়ান্ডারথালদের শেষ দিন...",https://www.tbsnews.net/bangla/,Positive,0.8059744834899902
"বাঘ নয়, তারে এতো ভয়!",https://www.tbsnews.net/bangla/,Negative,0.5921788215637207
পেপারব্যাক বিপ্লব প্রচ্ছদশিল্পে কাজী আনোয়ার হোসেন: রঙে আঁকা এক যুগ,https://www.tbsnews.net/bangla/,Positive,0.9933443069458008
প্রচ্ছদ: হু ইউ,https://www.tbsnews.net/bangla/,Positive,0.9979696869850159
নির্বাচন কমিশন রাজনৈতিক দলগুলোর কথা হলো?,https://www.tbsnews.net/bangla/,Negative,0.8790573477745056
ইসি বের দেওয়ার জানাল ইসলামি ঐক্যজোট,https://www.tbsnews.net/bangla/,Negative,0.9255655407905579
পবিত্র ঈদুল ফিতরের সম্ভাব্য তারিখ জানাল আরব আমিরাত,https://www.tbsnews.net/bangla/,Positive,0.9597663879394531
ঢাকার সুবিধাবঞ্চিত শিশুদের ব্যতিক্রমী স্কুল,https://www.tbsnews.net/bangla/,Positive,0.9699670672416687
"টাকার প্রভিশন ঘাটতি পূরণে ইসলামী ব্যাংকের লাগবে বছর, বলছেন বিশেষজ্ঞরা",https://www.tbsnews.net/bangla/,Positive,0.5958829522132874
ব্যাংক মার্জার: গ্রাহকরা পুরনো চেকে লেনদেন বর্তমান শাখা টাকা তুলতে পারবেন?,https://www.tbsnews.net/bangla/,Positive,0.8479160070419312
যুক্তরাজ্যে স্থায়ীভাবে বসবাসের অনুমতির পেতে শরণার্থীদের বছর অপেক্ষা,https://www.tbsnews.net/bangla/,Negative,0.8891504406929016
বিবিসির বিরুদ্ধে মামলার হুমকি বিশ্বের সবচেয়ে প্রভাবশালী ব্যক্তির; এরপর কী?,https://www.tbsnews.net/bangla/,Negative,0.9149429798126221
ওয়েস্ট ইন্ডিজের হোয়াইটওয়াশ বাংলাদেশ,https://www.tbsnews.net/bangla/,Negative,0.7776864171028137
ড্যানি রেঞ্চ: ‘দ্য কালেক্টিভ’ বেরিয়ে যেভাবে হয়ে উঠলেন অনলাইন দাবার জনপ্রিয়তার অন্যতম পথিকৃৎ,https://www.tbsnews.net/bangla/,Positive,0.9836044907569885
‘ফ্লেশ’ উপন্যাসের বুকার জিতলেন ডেভিড সলয়,https://www.tbsnews.net/bangla/,Positive,0.983616828918457
‘রূপবান’: দেশি চলচ্চিত্রের সুপারহিট; দেড় লাখের ছবির আয় লাখ!,https://www.tbsnews.net/bangla/,Positive,0.9417369961738586
সুষ্ঠু নির্বাচনের দলের সহযোগিতা চাইলেন সিইসি,https://www.risingbd.com/,Positive,0.932351291179657
যুক্তরাজ্যের অভিবাসন নীতি: স্থায়ী নাগরিকত্বে বছর অপেক্ষা,https://www.risingbd.com/,Negative,0.6403314471244812
ঢাকা-বরিশাল মহাসড়কে গাছ ফেলে অবরোধ,https://www.risingbd.com/,Negative,0.8991122841835022
